"Code","CCS","CCS.Label"
"70491","180","Other CT scan"
"70492","180","Other CT scan"
"72125","180","Other CT scan"
"72126","180","Other CT scan"
"72127","180","Other CT scan"
"72128","180","Other CT scan"
"72129","180","Other CT scan"
"72130","180","Other CT scan"
"72131","180","Other CT scan"
"72132","180","Other CT scan"
"72133","180","Other CT scan"
"73200","180","Other CT scan"
"73201","180","Other CT scan"
"73202","180","Other CT scan"
"73203","180","Other CT scan"
"73204","180","Other CT scan"
"73205","180","Other CT scan"
"73206","180","Other CT scan"
"73700","180","Other CT scan"
"73701","180","Other CT scan"
"73702","180","Other CT scan"
"73703","180","Other CT scan"
"73704","180","Other CT scan"
"73705","180","Other CT scan"
"73706","180","Other CT scan"
"76070","180","Other CT scan"
"76071","180","Other CT scan"
"76355","180","Other CT scan"
"76356","180","Other CT scan"
"76357","180","Other CT scan"
"76358","180","Other CT scan"
"76359","180","Other CT scan"
"76360","180","Other CT scan"
"76361","180","Other CT scan"
"76362","180","Other CT scan"
"76363","180","Other CT scan"
"76364","180","Other CT scan"
"76365","180","Other CT scan"
"76366","180","Other CT scan"
"76367","180","Other CT scan"
"76368","180","Other CT scan"
"76369","180","Other CT scan"
"76370","180","Other CT scan"
"76371","180","Other CT scan"
"76372","180","Other CT scan"
"76373","180","Other CT scan"
"76374","180","Other CT scan"
"76375","180","Other CT scan"
"76380","180","Other CT scan"
"76497","180","Other CT scan"
"77011","180","Other CT scan"
"77012","180","Other CT scan"
"77013","180","Other CT scan"
"77014","180","Other CT scan"
"77078","180","Other CT scan"
"77079","180","Other CT scan"
"G0131","180","Other CT scan"
"G0132","180","Other CT scan"
"S8092","180","Other CT scan"
"62284","181","Myelogram"
"62302","181","Myelogram"
"62303","181","Myelogram"
"62304","181","Myelogram"
"62305","181","Myelogram"
"70010","181","Myelogram"
"72240","181","Myelogram"
"72241","181","Myelogram"
"72242","181","Myelogram"
"72243","181","Myelogram"
"72244","181","Myelogram"
"72245","181","Myelogram"
"72246","181","Myelogram"
"72247","181","Myelogram"
"72248","181","Myelogram"
"72249","181","Myelogram"
"72250","181","Myelogram"
"72251","181","Myelogram"
"72252","181","Myelogram"
"72253","181","Myelogram"
"72254","181","Myelogram"
"72255","181","Myelogram"
"72256","181","Myelogram"
"72257","181","Myelogram"
"72258","181","Myelogram"
"72259","181","Myelogram"
"72260","181","Myelogram"
"72261","181","Myelogram"
"72262","181","Myelogram"
"72263","181","Myelogram"
"72264","181","Myelogram"
"72265","181","Myelogram"
"72266","181","Myelogram"
"72267","181","Myelogram"
"72268","181","Myelogram"
"72269","181","Myelogram"
"72270","181","Myelogram"
"76082","182","Mammography"
"76083","182","Mammography"
"76084","182","Mammography"
"76085","182","Mammography"
"76086","182","Mammography"
"76087","182","Mammography"
"76088","182","Mammography"
"76089","182","Mammography"
"76090","182","Mammography"
"76091","182","Mammography"
"76092","182","Mammography"
"77053","182","Mammography"
"77054","182","Mammography"
"77055","182","Mammography"
"77056","182","Mammography"
"77057","182","Mammography"
"77061","182","Mammography"
"77062","182","Mammography"
"77063","182","Mammography"
"77064","182","Mammography"
"77065","182","Mammography"
"77066","182","Mammography"
"77067","182","Mammography"
"G0202","182","Mammography"
"G0203","182","Mammography"
"G0204","182","Mammography"
"G0205","182","Mammography"
"G0206","182","Mammography"
"G0207","182","Mammography"
"G0236","182","Mammography"
"S8075","182","Mammography"
"S8080","182","Mammography"
"0174T","183","Routine chest X-ray"
"0175T","183","Routine chest X-ray"
"71010","183","Routine chest X-ray"
"71011","183","Routine chest X-ray"
"71012","183","Routine chest X-ray"
"71013","183","Routine chest X-ray"
"71014","183","Routine chest X-ray"
"71015","183","Routine chest X-ray"
"71016","183","Routine chest X-ray"
"71017","183","Routine chest X-ray"
"71018","183","Routine chest X-ray"
"71019","183","Routine chest X-ray"
"71020","183","Routine chest X-ray"
"71021","183","Routine chest X-ray"
"71022","183","Routine chest X-ray"
"71030","183","Routine chest X-ray"
"71035","183","Routine chest X-ray"
"56362","184","Intraoperative cholangiogram"
"74300","184","Intraoperative cholangiogram"
"74301","184","Intraoperative cholangiogram"
"74220","185","Upper gastrointestinal X-ray"
"74221","185","Upper gastrointestinal X-ray"
"74222","185","Upper gastrointestinal X-ray"
"74223","185","Upper gastrointestinal X-ray"
"74224","185","Upper gastrointestinal X-ray"
"74225","185","Upper gastrointestinal X-ray"
"74226","185","Upper gastrointestinal X-ray"
"74227","185","Upper gastrointestinal X-ray"
"74228","185","Upper gastrointestinal X-ray"
"74229","185","Upper gastrointestinal X-ray"
"74230","185","Upper gastrointestinal X-ray"
"74240","185","Upper gastrointestinal X-ray"
"74241","185","Upper gastrointestinal X-ray"
"74242","185","Upper gastrointestinal X-ray"
"74243","185","Upper gastrointestinal X-ray"
"74244","185","Upper gastrointestinal X-ray"
"74245","185","Upper gastrointestinal X-ray"
"74246","185","Upper gastrointestinal X-ray"
"74247","185","Upper gastrointestinal X-ray"
"74248","185","Upper gastrointestinal X-ray"
"74249","185","Upper gastrointestinal X-ray"
"74250","185","Upper gastrointestinal X-ray"
"74340","185","Upper gastrointestinal X-ray"
"G0262","185","Upper gastrointestinal X-ray"
"74251","186","Lower gastrointestinal X-ray"
"74252","186","Lower gastrointestinal X-ray"
"74253","186","Lower gastrointestinal X-ray"
"74254","186","Lower gastrointestinal X-ray"
"74255","186","Lower gastrointestinal X-ray"
"74256","186","Lower gastrointestinal X-ray"
"74257","186","Lower gastrointestinal X-ray"
"74258","186","Lower gastrointestinal X-ray"
"74259","186","Lower gastrointestinal X-ray"
"74260","186","Lower gastrointestinal X-ray"
"74270","186","Lower gastrointestinal X-ray"
"74271","186","Lower gastrointestinal X-ray"
"74272","186","Lower gastrointestinal X-ray"
"74273","186","Lower gastrointestinal X-ray"
"74274","186","Lower gastrointestinal X-ray"
"74275","186","Lower gastrointestinal X-ray"
"74276","186","Lower gastrointestinal X-ray"
"74277","186","Lower gastrointestinal X-ray"
"74278","186","Lower gastrointestinal X-ray"
"74279","186","Lower gastrointestinal X-ray"
"74280","186","Lower gastrointestinal X-ray"
"74281","186","Lower gastrointestinal X-ray"
"74282","186","Lower gastrointestinal X-ray"
"74283","186","Lower gastrointestinal X-ray"
"G0106","186","Lower gastrointestinal X-ray"
"G0120","186","Lower gastrointestinal X-ray"
"G0122","186","Lower gastrointestinal X-ray"
"74400","187","Intravenous pyelogram"
"74401","187","Intravenous pyelogram"
"74402","187","Intravenous pyelogram"
"74403","187","Intravenous pyelogram"
"74404","187","Intravenous pyelogram"
"74405","187","Intravenous pyelogram"
"74406","187","Intravenous pyelogram"
"74407","187","Intravenous pyelogram"
"74408","187","Intravenous pyelogram"
"74409","187","Intravenous pyelogram"
"74410","187","Intravenous pyelogram"
"75650","188","Cerebral arteriogram"
"75651","188","Cerebral arteriogram"
"75652","188","Cerebral arteriogram"
"75653","188","Cerebral arteriogram"
"75654","188","Cerebral arteriogram"
"75655","188","Cerebral arteriogram"
"75656","188","Cerebral arteriogram"
"75657","188","Cerebral arteriogram"
"75658","188","Cerebral arteriogram"
"75659","188","Cerebral arteriogram"
"75660","188","Cerebral arteriogram"
"75661","188","Cerebral arteriogram"
"75662","188","Cerebral arteriogram"
"75663","188","Cerebral arteriogram"
"75664","188","Cerebral arteriogram"
"75665","188","Cerebral arteriogram"
"75666","188","Cerebral arteriogram"
"75667","188","Cerebral arteriogram"
"75668","188","Cerebral arteriogram"
"75669","188","Cerebral arteriogram"
"75670","188","Cerebral arteriogram"
"75671","188","Cerebral arteriogram"
"75672","188","Cerebral arteriogram"
"75673","188","Cerebral arteriogram"
"75674","188","Cerebral arteriogram"
"75675","188","Cerebral arteriogram"
"75676","188","Cerebral arteriogram"
"75677","188","Cerebral arteriogram"
"75678","188","Cerebral arteriogram"
"75679","188","Cerebral arteriogram"
"75680","188","Cerebral arteriogram"
"75681","188","Cerebral arteriogram"
"75682","188","Cerebral arteriogram"
"75683","188","Cerebral arteriogram"
"75684","188","Cerebral arteriogram"
"75685","188","Cerebral arteriogram"
"75600","189","Contrast aortogram"
"75601","189","Contrast aortogram"
"75602","189","Contrast aortogram"
"75603","189","Contrast aortogram"
"75604","189","Contrast aortogram"
"75605","189","Contrast aortogram"
"75606","189","Contrast aortogram"
"75607","189","Contrast aortogram"
"75608","189","Contrast aortogram"
"75609","189","Contrast aortogram"
"75610","189","Contrast aortogram"
"75611","189","Contrast aortogram"
"75612","189","Contrast aortogram"
"75613","189","Contrast aortogram"
"75614","189","Contrast aortogram"
"75615","189","Contrast aortogram"
"75616","189","Contrast aortogram"
"75617","189","Contrast aortogram"
"75618","189","Contrast aortogram"
"75619","189","Contrast aortogram"
"75620","189","Contrast aortogram"
"75621","189","Contrast aortogram"
"75622","189","Contrast aortogram"
"75623","189","Contrast aortogram"
"75624","189","Contrast aortogram"
"75625","189","Contrast aortogram"
"75626","189","Contrast aortogram"
"75627","189","Contrast aortogram"
"75628","189","Contrast aortogram"
"75629","189","Contrast aortogram"
"75630","189","Contrast aortogram"
"75631","189","Contrast aortogram"
"75632","189","Contrast aortogram"
"75633","189","Contrast aortogram"
"75634","189","Contrast aortogram"
"75635","189","Contrast aortogram"
"G0288","189","Contrast aortogram"
"75820","190","Contrast arteriogram of femoral and lower extremity arteries"
"75821","190","Contrast arteriogram of femoral and lower extremity arteries"
